cell_id,x,y,cell_type,unique_region,true_organization,true_border,true_border_operational,signed_distance,distance_from_border,window_frac_B,Neighborhood
1887,311.6089627146721,846.0261840373278,8,1,A,False,False,-534.2418292202414,534.2418292202414,0.0,A
1888,511.10190292820334,102.26545063778758,8,1,A,False,False,-279.67239711126746,279.67239711126746,0.0,A
1889,1080.3043395280838,1439.9860496632755,3,1,B,False,False,202.8929243039794,202.8929243039794,1.0,B
1890,1059.315946418792,1310.407418757677,8,1,B,False,False,317.023898789328,317.023898789328,1.0,B
1891,1001.3818424195051,526.1396449059248,3,1,B,False,False,371.35302381250557,371.35302381250557,1.0,B
1892,1482.1603428572416,1373.963360209018,7,1,B,False,False,524.670304324978,524.670304324978,1.0,B
1893,1136.752502527088,274.6124966070056,2,1,B,False,False,238.62510356187772,238.62510356187772,1.0,B
1894,1062.3824028298259,419.2943782545626,4,1,B,False,False,287.65347342357927,287.65347342357927,1.0,B
1895,472.678329795599,524.3438137695193,2,1,A,False,False,-157.32058581446628,157.32058581446628,0.0,A
1896,147.14566385373473,465.36407992243767,6,1,A,False,False,-437.89813119230865,437.89813119230865,0.0,A
1897,769.63099418208,562.4039419926703,1,1,B,False,False,125.27664052717431,125.27664052717431,1.0,B
1898,1124.535001348704,958.9921119622886,5,1,B,False,False,231.0451003010065,231.0451003010065,1.0,B
1899,835.7308683916926,484.90262869745493,6,1,B,False,False,185.16629628149008,185.16629628149008,1.0,B
1900,1124.8235134407878,142.31572346761823,3,1,B,False,False,248.18936783746557,248.18936783746557,1.0,B
1901,465.673073194921,40.13199359178543,8,1,A,False,False,-230.03838957261263,230.03838957261263,0.0,A
1902,724.7571554034948,1084.8795329220593,5,1,B,True,True,8.182385276241282,8.182385276241282,0.55,A
1903,1207.5245473533869,385.5477129109204,3,1,B,False,False,346.1760476339838,346.1760476339838,1.0,B
1904,1481.2452206388116,1267.6079864613712,3,1,B,False,False,781.7789086717422,781.7789086717422,1.0,B
1905,1460.464850999415,8.272024802863598,4,1,B,False,False,478.04004173714225,478.04004173714225,1.0,B
1906,826.7517378553748,1054.5137193985283,3,1,B,True,False,55.55221709584004,55.55221709584004,1.0,B
1907,931.589946616441,416.83511110022664,5,1,B,False,False,186.34390188750712,186.34390188750712,1.0,B
1908,1049.2415777407587,782.4593363329768,6,1,B,False,False,170.86469295846143,170.86469295846143,1.0,B
1909,1186.2102169543505,192.38245859742165,4,1,B,False,False,313.3095606153593,313.3095606153593,1.0,B
1910,146.05784369632602,6.166086997836828,2,1,A,False,False,-415.7716148240671,415.7716148240671,0.0,A
1911,15.374332666397095,1244.0375201404095,7,1,A,False,False,-606.2871555457259,606.2871555457259,0.0,A
1912,958.8363063521683,19.53045604750514,4,1,B,False,False,128.9066373578948,128.9066373578948,1.0,B
1913,537.5183369033039,755.5780420079827,6,1,A,False,False,-196.07903563764575,196.07903563764575,0.0,A
1914,1343.7478970736265,48.78969630226493,8,1,B,False,False,388.596320910888,388.596320910888,1.0,B
1915,89.74692039191723,731.9277562201023,1,1,A,False,False,-482.77875889522073,482.77875889522073,0.0,A
1916,1073.4928487800062,1096.071279142052,6,1,B,False,False,264.6455246514754,264.6455246514754,1.0,B
1917,55.493409745395184,613.166541326791,8,1,A,False,False,-484.3429516803437,484.3429516803437,0.0,A
1918,678.9649450220168,675.3090983256698,5,1,A,True,True,-30.786207437941115,30.786207437941115,0.25,A
1919,1012.3703903518617,0.7624123245477676,8,1,B,False,False,177.95642040828588,177.95642040828588,1.0,B
1920,458.4829551167786,986.1929062753916,2,1,A,False,False,-264.3312433274929,264.3312433274929,0.0,A
1921,168.55795495212078,985.755727160722,5,1,A,False,False,-480.11182005433506,480.11182005433506,0.0,A
1922,1137.213645502925,464.03949335217476,4,1,B,False,False,427.18653162362466,427.18653162362466,1.0,B
1923,1190.3523383662105,314.2438558861613,1,1,B,False,False,281.4783089859519,281.4783089859519,1.0,B
1924,369.57573937252164,1378.3817226067185,8,1,A,False,False,-245.55546463710755,245.55546463710755,0.0,A
1925,1367.0527786016464,1411.6168306209147,3,1,B,False,False,412.53740801805833,412.53740801805833,1.0,B
1926,430.7854981161654,618.4978228993714,8,1,A,False,False,-186.5289838816145,186.5289838816145,0.0,A
1927,1208.6906572803855,293.122848495841,6,1,B,False,False,291.52385719898143,291.52385719898143,1.0,B
1928,597.1698984503746,1156.0273580253124,6,1,A,True,False,-46.72512663622879,46.72512663622879,0.0,A
1929,1140.8898141235113,1207.9810523428023,8,1,B,False,False,502.78367662756017,502.78367662756017,1.0,B
1930,949.3615552783012,992.1882692724466,5,1,B,False,False,102.13578751158354,102.13578751158354,1.0,B
1931,813.8157147914171,1451.403264887631,8,1,B,True,True,7.479898406141417,7.479898406141417,0.5,A
1932,429.7260018065572,1175.3601268865168,6,1,A,False,False,-192.28280238863863,192.28280238863863,0.0,A
1933,1063.380951527506,1208.6416692472994,5,1,B,False,False,426.8223704449066,426.8223704449066,1.0,B
1934,1163.207923527807,851.7937883734703,6,1,B,False,False,288.72603213983916,288.72603213983916,1.0,B
1935,758.4151863120496,416.1527962423861,3,1,B,True,False,56.36286090598223,56.36286090598223,1.0,B
1936,84.42769898101687,596.8084037303925,1,1,A,False,False,-478.2341483330322,478.2341483330322,0.0,A
1937,50.129564478993416,1481.1914982274175,2,1,A,False,False,-607.8643673319857,607.8643673319857,0.0,A
1938,1107.450821902603,831.5027179196477,4,1,B,False,False,228.0624528412045,228.0624528412045,1.0,B
1939,894.6834406815469,108.7115309201181,3,1,B,True,False,38.785379449555094,38.785379449555094,0.95,B
1940,621.5848093852401,1025.4360157996416,5,1,A,False,False,-106.60633370348393,106.60633370348393,0.0,A
1941,34.31463148444891,1354.9817972816527,6,1,A,False,False,-474.98541086188,474.98541086188,0.0,A
1942,894.4178391247988,676.0622975416481,6,1,B,False,False,117.10639630627587,117.10639630627587,1.0,B
1943,1338.253160007298,543.6142114922404,8,1,B,False,False,695.5116299111011,695.5116299111011,1.0,B
1944,301.78201105445623,160.16912693157792,8,1,A,False,False,-561.4476287441115,561.4476287441115,0.0,A
1945,259.6064144745469,613.6260386556387,8,1,A,False,False,-322.1143727217775,322.1143727217775,0.0,A
1946,207.3577749542892,960.3204969316721,6,1,A,False,False,-504.13437191739763,504.13437191739763,0.0,A
1947,1122.6712223142385,771.3917763903737,3,1,B,False,False,227.7738630883432,227.7738630883432,1.0,B
1948,1230.6895921938121,31.219240743666887,8,1,B,False,False,310.92679643210465,310.92679643210465,1.0,B
1949,1110.7948310673237,676.7006311565638,3,1,B,False,False,265.52167812702646,265.52167812702646,1.0,B
1950,381.90245255827904,815.7105641439557,1,1,A,False,False,-413.7397335367306,413.7397335367306,0.0,A
1951,1343.891720753163,937.3322809115052,4,1,B,False,False,427.2919163704373,427.2919163704373,1.0,B
1952,733.3553130738437,888.0904032848775,5,1,A,False,False,-134.74732076256296,134.74732076256296,0.0,A
1953,537.495652679354,533.1426104530692,6,1,A,True,False,-92.53891138795458,92.53891138795458,0.0,A
1954,570.7245287485421,324.8074888251722,1,1,A,False,False,-142.21475119180215,142.21475119180215,0.0,A
1955,275.1898798160255,952.7711109258235,7,1,A,False,False,-465.96910655758063,465.96910655758063,0.0,A
1956,873.0392307043076,1244.2925688810647,3,1,B,False,False,237.19398552410058,237.19398552410058,1.0,B
1957,750.5703731440008,879.5886682346463,2,1,A,False,False,-119.21066556072012,119.21066556072012,0.0,A
1958,573.0584599077702,1475.501514505595,2,1,A,False,False,-193.1831983349474,193.1831983349474,0.0,A
1959,298.34906570613384,1347.750584129244,2,1,A,False,False,-286.5716127894073,286.5716127894073,0.0,A
1960,69.9559897184372,1295.129160862416,7,1,A,False,False,-492.3905619879881,492.3905619879881,0.0,A
1961,1127.101737074554,342.14333072304726,3,1,B,False,False,251.15648260236566,251.15648260236566,1.0,B
1962,1075.5899813957512,1312.6306626945734,3,1,B,False,False,326.3016664356784,326.3016664356784,1.0,B
1963,1293.6566267162561,1008.7265786714852,2,1,B,False,False,352.987760578815,352.987760578815,1.0,B
1964,873.7326865084469,198.3103919774294,6,1,B,True,True,6.196648180191293,6.196648180191293,0.65,B
1965,1361.0656200908124,11.714074295014143,8,1,B,False,False,408.4008670776617,408.4008670776617,1.0,B
1966,1410.9311224892735,1257.7575976029038,6,1,B,False,False,740.5386170246363,740.5386170246363,1.0,B
1967,1083.6054109968245,1214.181186631322,5,1,B,False,False,450.5895379006956,450.5895379006956,1.0,B
1968,6.1256722547113895,601.6607894562185,8,1,A,False,False,-537.4639102458768,537.4639102458768,0.0,A
1969,1028.3542522229254,115.94547098502517,4,1,B,False,False,153.5312998844081,153.5312998844081,1.0,B
1970,769.3482153117657,363.83027164265513,1,1,B,True,False,23.370223483449745,23.370223483449745,0.85,B
1971,502.20161816105247,743.1861259974539,5,1,A,False,False,-207.58487676607479,207.58487676607479,0.0,A
1972,795.4006833024323,724.1361290216446,4,1,B,True,True,13.508380948309371,13.508380948309371,0.65,B
1973,1359.9797235801816,1345.4287271015346,4,1,B,False,False,483.054915732401,483.054915732401,1.0,B
1974,398.2261042110622,1283.094383776188,4,1,A,False,False,-218.28573215130064,218.28573215130064,0.0,A
1975,852.2773487493396,1262.2115202248096,4,1,B,False,False,203.3405778767116,203.3405778767116,1.0,B
1976,976.1115121655166,698.5498946160078,5,1,B,False,False,154.91264769383096,154.91264769383096,1.0,B
1977,1406.626501120627,1312.9948186688125,4,1,B,False,False,588.6128113009944,588.6128113009944,1.0,B
1978,975.011165253818,106.98409052565694,3,1,B,False,False,107.7935834158351,107.7935834158351,1.0,B
1979,1482.540238648653,961.580484174192,7,1,B,False,False,516.2694155456762,516.2694155456762,1.0,B
1980,1071.9589004293084,474.2813282646239,6,1,B,False,False,388.3831645379465,388.3831645379465,1.0,B
1981,346.2624382227659,787.4370985664427,1,1,A,False,False,-388.5717769974897,388.5717769974897,0.0,A
1982,85.68523451685905,1281.3309361226857,1,1,A,False,False,-495.9002119896647,495.9002119896647,0.0,A
1983,1378.2630991190672,1075.7432109676301,3,1,B,False,False,452.5795129794461,452.5795129794461,1.0,B
1984,338.1460150703788,267.6337296143174,1,1,A,False,False,-385.507811904288,385.507811904288,0.0,A
1985,841.3705271668732,444.9724378064275,3,1,B,False,False,148.24952286524973,148.24952286524973,1.0,B
1986,1164.6658941172063,1212.0846407487988,3,1,B,False,False,529.7646854218511,529.7646854218511,1.0,B
1987,492.87858372554183,899.1330075077713,7,1,A,False,False,-364.6725804572055,364.6725804572055,0.0,A
1988,335.04772558808327,929.3880597688258,7,1,A,False,False,-464.967825708272,464.967825708272,0.0,A
1989,336.3909674808383,158.58672140166163,7,1,A,False,False,-525.7775124986244,525.7775124986244,0.0,A
1990,282.5768468901515,1467.3204151913524,6,1,A,False,False,-400.8129267548928,400.8129267548928,0.0,A
1991,561.8434497155249,1240.7671180553734,6,1,A,True,False,-68.56943035595116,68.56943035595116,0.0,A
1992,1250.8984515443444,432.4265434406698,7,1,B,False,False,455.3031978210115,455.3031978210115,1.0,B
1993,717.6049193367362,1156.806780025363,6,1,B,True,False,55.96650708111898,55.96650708111898,1.0,B
1994,590.1684779673815,59.72977448254824,6,1,A,False,False,-162.25107190509934,162.25107190509934,0.0,A
1995,712.7006705850363,1123.4257277101278,6,1,B,True,False,27.55094783755353,27.55094783755353,0.8,B
1996,161.1533286049962,909.2225264757872,7,1,A,False,False,-668.6592777681434,668.6592777681434,0.0,A
1997,275.5397125147283,1388.540611602366,5,1,A,False,False,-315.32646255273994,315.32646255273994,0.0,A
1998,813.3493191562593,741.161827929318,3,1,B,True,True,14.121424239082112,14.121424239082112,0.65,B
1999,1360.378357116133,902.7223996818066,3,1,B,False,False,477.55783379262994,477.55783379262994,1.0,B
2000,1317.212329711765,1034.1879967600107,4,1,B,False,False,376.4017132668141,376.4017132668141,1.0,B
2001,594.9278483167291,554.5545550994575,1,1,A,True,False,-37.791855375099736,37.791855375099736,0.0,A
2002,1285.2512444369495,1337.0141554623842,3,1,B,False,False,443.52853919799,443.52853919799,1.0,B
2003,1260.9295696020126,355.11665185913444,2,1,B,False,False,351.5763901406736,351.5763901406736,1.0,B
2004,41.46324098110199,78.71518889442086,2,1,A,False,False,-608.349424259484,608.349424259484,0.0,A
2005,1466.9490354135633,570.0981505215168,8,1,B,False,False,761.5618168158834,761.5618168158834,1.0,B
2006,987.5820027664304,298.8104489631951,4,1,B,False,False,132.6396225743525,132.6396225743525,1.0,B
2007,1485.2255210280418,115.5971260741353,3,1,B,False,False,554.2528300073825,554.2528300073825,1.0,B
2008,1079.6450274065137,1274.6007051318884,4,1,B,False,False,397.2862208280814,397.2862208280814,1.0,B
2009,1203.9232277311385,1288.632762618363,4,1,B,False,False,479.5045602331856,479.5045602331856,1.0,B
2010,792.1334411948919,991.9110503979027,6,1,A,True,True,-12.890457777807349,12.890457777807349,0.45,A
2011,809.7246349789202,824.2715941742063,6,1,A,True,False,-43.42370641914822,43.42370641914822,0.05,A
2012,996.1847411468625,547.0617315731943,3,1,B,False,False,355.9358570195004,355.9358570195004,1.0,B
2013,379.888413939625,802.4227414280176,5,1,A,False,False,-389.7725129276512,389.7725129276512,0.0,A
2014,213.97511148825288,105.07095046341419,1,1,A,False,False,-535.0860243701592,535.0860243701592,0.0,A
2015,542.3334259539843,432.86401871591806,6,1,A,True,False,-99.06880807510127,99.06880807510127,0.0,A
2016,499.39214531332254,1008.0629121512175,8,1,A,False,False,-208.22106294619456,208.22106294619456,0.0,A
2017,186.77289225161076,188.87051241472363,8,1,A,False,False,-676.2755360845649,676.2755360845649,0.0,A
2018,1422.9304064065218,59.93403447791934,3,1,B,False,False,448.8654425367479,448.8654425367479,1.0,B
2019,992.757938336581,1168.8668746501207,7,1,B,False,False,308.61030290654395,308.61030290654395,1.0,B
2020,1090.098931454122,696.1784698069096,7,1,B,False,False,234.2723427641311,234.2723427641311,1.0,B
2021,1226.4403109438717,133.1876004114747,7,1,B,False,False,339.3036411964692,339.3036411964692,1.0,B
2022,913.0855179391801,1154.5178317464888,4,1,B,False,False,219.18383960328384,219.18383960328384,1.0,B
2023,1477.337556425482,851.9295793958008,4,1,B,False,False,595.4739167454412,595.4739167454412,1.0,B
2024,1465.3261438943446,992.5064756534994,3,1,B,False,False,478.8141779639318,478.8141779639318,1.0,B
2025,1438.501249998808,125.32433168962598,3,1,B,False,False,526.2309035414851,526.2309035414851,1.0,B
2026,905.9392637573183,1477.7674321085215,6,1,B,True,False,60.788968287853265,60.788968287853265,1.0,B
2027,303.4262484870851,55.38312625139952,2,1,A,False,False,-365.84976765997783,365.84976765997783,0.0,A
2028,1031.20835730806,963.4817051701248,4,1,B,False,False,156.30022643382924,156.30022643382924,1.0,B
2029,36.26583097502589,1324.7845759615302,7,1,A,False,False,-488.8833191629872,488.8833191629872,0.0,A
2030,1029.1245630942285,1263.548414222896,5,1,B,False,False,368.21360104764466,368.21360104764466,1.0,B
2031,1315.3073396533728,471.4768580161035,8,1,B,False,False,601.337239201941,601.337239201941,1.0,B
2032,774.7283955104649,671.104519162327,6,1,B,True,False,38.44964800588761,38.44964800588761,0.95,B
2033,786.4554170519114,1218.566500581801,7,1,B,False,False,155.95433211375465,155.95433211375465,1.0,B
2034,606.4332593232393,543.0656285025179,6,1,A,True,False,-24.769249006509874,24.769249006509874,0.2,B
2035,361.97449872270226,265.7016799785197,1,1,A,False,False,-370.33868051685374,370.33868051685374,0.0,A
2036,265.1702631264925,1242.4149247817695,1,1,A,False,False,-361.2491449054857,361.2491449054857,0.0,A
2037,848.5476491041481,980.807579588145,6,1,B,True,False,21.60282965065611,21.60282965065611,0.85,A
2038,35.81081237643957,1042.2201314941049,1,1,A,False,False,-492.2646002988437,492.2646002988437,0.0,A
2039,26.836294680833817,26.08993649482727,2,1,A,False,False,-518.5285069017609,518.5285069017609,0.0,A
2040,701.8743613734841,1279.9417153000832,5,1,B,True,False,51.292095400204175,51.292095400204175,1.0,A
2041,1316.8040961027145,846.9946892000735,3,1,B,False,False,435.2259486985139,435.2259486985139,1.0,B
2042,285.1845030672848,29.144972562789917,2,1,A,False,False,-343.59812822610627,343.59812822610627,0.0,A
2043,1061.2530377693474,841.7346635833383,5,1,B,False,False,187.38124988596974,187.38124988596974,1.0,B
2044,129.34733368456364,377.113685477525,2,1,A,False,False,-409.03704652903144,409.03704652903144,0.0,A
2045,1022.2722343169153,794.8184553533792,6,1,B,False,False,148.42627910888606,148.42627910888606,1.0,B
2046,1310.1659514941275,1301.5864212065935,3,1,B,False,False,539.0317903618513,539.0317903618513,1.0,B
2047,1136.9191920384765,582.9138583503664,5,1,B,False,False,432.987070832028,432.987070832028,1.0,B
2048,141.2268541753292,1116.0650616511703,1,1,A,False,False,-404.00994098230433,404.00994098230433,0.0,A
2049,206.5831613726914,606.6730418242514,6,1,A,False,False,-368.4986432992269,368.4986432992269,0.0,A
2050,659.28108477965,965.4406439512968,1,1,A,False,False,-136.55200177247082,136.55200177247082,0.0,A
2051,1012.9959653131664,177.32270853593946,3,1,B,False,False,142.98600082735737,142.98600082735737,1.0,B
2052,304.5018366537988,1320.341069251299,7,1,A,False,False,-284.5829549369037,284.5829549369037,0.0,A
2053,814.303639344871,1288.9954880811274,4,1,B,False,False,142.44281119124932,142.44281119124932,1.0,B
2054,914.1486128792167,50.081281922757626,6,1,B,True,False,80.3909796417493,80.3909796417493,1.0,B
2055,963.9290780760348,1005.8632590807974,4,1,B,False,False,118.90154315451704,118.90154315451704,1.0,B
2056,79.98635340481997,743.4157943353057,2,1,A,False,False,-506.9297133498989,506.9297133498989,0.0,A
2057,607.0984359830618,762.9563184455037,2,1,A,False,False,-153.2428441033838,153.2428441033838,0.0,A
